,user,post_link,image_link,post_date,likes,media_type,caption,comments,location,is_ad
207,happilyheatherj,https://www.instagram.com/p/CGm0eO3lHjW,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/122248933_193883135511333_8289743469392586525_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=fb_N5CrqM7YAX83ztS7&se=7&tp=1&oh=16f37aaeebf4f4fa2420d5f5b39b8c2d&oe=5FF1BEA2&ig_cache_key=MjQyNDg1NjIyNTM1MzMzMjk1MA%3D%3D.2,2020-10-21 13:03:29,634,image,"My favorite part of fall has to be when the leaves are in peak change. I also love the way they crunch under your shoes. What is your favorite part of fall?

#sheroams #lifeinsquares #fallleaves #getoutthere #adventureawaits #lifeoutdoors #lifeoutside #simpleandstill #quietmoments #crunchyleaves #momentsofcalm #quietthechaos #optoutside #exploreoften #trailviews #fall #fallhikes","@laura_gaddo thank you, I did too; @happilyheatherj my son is epileptic and the heat effects him massively so we welcome the cooler months 😍; 💘💘💘; Couldn’t agree more 🙌🙌🙌 mine has to be my birthday 🎁 too 👍; ",,False
208,happilyheatherj,https://www.instagram.com/p/CGSQdU2lzZC,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/121497594_1052707128496914_2178608711363472977_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=nFRJMJ1mUDIAX-XPH3-&se=7&tp=1&oh=4c1d0d77bdd3ec300baeb72a8219b38e&oe=5FF1815C&ig_cache_key=MjQxOTA2ODMzMjAxMzgwNjYwMg%3D%3D.2,2020-10-13 13:23:59,683,sidecar,"Today's hike is #sponsored by @freecountryapparel I love how breathable and soft this wicked, lattice top is. It is also reversible so you can wear it with the lattice in the front or back. The leggins are super soft and comfy but durable to stand up to all the hiking and climbing I have in store for them. Today is a beautiful day, get out there and enjoy it!

#goneoutdoors #sheroams #optoutside #exploreoften #trekking #fallhike","Check the dm plz ❤️; Wow, absolutely love the fall colors! #fall50challenge 🍂; @happilyheatherj please check inbox 👏👏; @happilyheatherj please check inbox 👏👏; ","Pittsburgh, Pennsylvania",False
209,happilyheatherj,https://www.instagram.com/p/CGPpzpsFSOH,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/121237695_1180601649008062_1946899862870425805_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=W3HKEfYU2LQAX-pBm5H&se=7&tp=1&oh=4d18dce654b9c2966f954f1c9f44c331&oe=5FF2F849&ig_cache_key=MjQxODMzNTM5NDI4NDUxMjEzNQ%3D%3D.2,2020-10-12 13:07:45,627,image,"Good morning! Thought I would share my view for my morning coffee with you today. Is it just me or does coffee taste better outside? 

#goodmorning #goneoutdoors #morningcoffeetime #coffee #butfirstcoffee #coffeelover #coffeeplease #getoutside #morningviews #sunrise #landscapes #mountains #westernpa #pennsylvania #lifeinsquares #simpleandstill #bedeeplyrooted #quietthechaos #quietmoments","@rasalswole They really do, don't they; @completelymomblog Thank you so much; @wovnbrands Me too! Somehow makes the coffee taste better and the morning easier to start; OH IT TOTALLY DOES!; ","Pittsburgh, Pennsylvania",False
210,happilyheatherj,https://www.instagram.com/p/CGCwiDiliOa,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120824335_672843833346425_8843202292614245604_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=vhW0uaRSetgAX_AaduA&se=7&tp=1&oh=e08b88b6fbdb8eb8370f0c26321d73ad&oe=5FF2A12A&ig_cache_key=MjQxNDcwNTc5NDA1MjU3ODIzNg%3D%3D.2,2020-10-07 12:56:24,792,sidecar,"I'm so excited to be partnering with @clifbar to bring you some inspiring female athletes. #sponsored For the first time in 40 years they replaced the packaging for a limited time showcases amazing female athletes in six delicious flavors. My favorite flavor is the crunchy peanut butter or the white chocolate macadamia nut. Venus Williams is on the crunchy peanut butter package and I have always admired her. She has amazing skills on the tennis court and is such a role model to so many young girls. Hiking is my favorite thing to do. It clears my mind and slows life down a little and let's you look at the beauty around you. I always have a clif bar or two in my bag.  You can try all 6 limited flavors by using code clifbarathlete20 to save 25%

#clifbarcrew #clifathletecollection #protein #proteinbar #clifbar #whatieat #sheexplores #lifeinsquares #hiking #hikingadventures #takeahike #trailsnacks","Love those bars. U ever try to warm them up a bit? It’s life. Your welcome. 😂😂; @tsfitfam No, but I'm going to try it now; @happilyheatherj it’s going to be a party in your mouth. Lol.; I love this bars!! I just DM you t collab xoxo; ",,False
211,happilyheatherj,https://www.instagram.com/p/CFzUPqglJvL,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120394289_1557492284450772_5202692339934558920_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=waGnU2evq6gAX_pYxfV&se=7&tp=1&oh=62f35c3eac7a713367ddae47b3c39519&oe=5FF13510&ig_cache_key=MjQxMDM1OTI2MjkzOTQ4NzE3OQ%3D%3D.2,2020-10-01 13:00:37,810,image,"Happy October! In our house, October is time for scary movies and board games. Thanks to @huntakillerinc we get to solve the mystery of the Blair witch. What is your favorite game?

Hunt a Killer is a fun and engaging break from the usual night routine of Netflix and mindless phone scrolling- It feels like you're being put into a movie you can touch and feel!

It’s the perfect activity for a small gathering or a date night where you get to work together instead of watching a screen.

If you think that you can handle it, this Blair Witch game is designed so that you can play it by yourself, making it the creepiest thing you can do when you’re home alone.

If you've been a fan of the Blair Witch movie or horror movies in general, talk about how this interactive game lets you experience the horror movie like never before

With this Blair Witch experience, you could have more fun at home for less than the price of a few drinks, a meal at a decent restaurant, or a movie. No babysitter required!

With each delivery, you'll piece together the history of the Blair Witch by sifting through cryptic documents, discovering audio recordings, and solving the unsettling puzzles. It's like a terrifying escape room delivered right to your door!

#huntakiller #BlairWitch #horror #ad #hbthuntakiller #datenight #horrormovies #hellofall #hellooctober #lifeinsquares #scarymovie","@thislittleloveaffair It is our little October tradition; I love board games 😍; I love Blair witch, haven’t played the game but the movie was perfect! I’ll have to check out the game.; Cool; ","Pittsburgh, Pennsylvania",False
212,happilyheatherj,https://www.instagram.com/p/CFuMhkaFXSm,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120220428_254134135915730_2423566921287575156_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=VCNc2Q5GfBkAX8bal_D&se=7&tp=1&oh=99fd88fff8e273bd73f972c77dc5303a&oe=5FF3E1EA&ig_cache_key=MjQwODkxNzkzMDYwMTY3OTIxMw%3D%3D.2,2020-09-29 13:16:57,721,sidecar,"I'm not a crafty person at all but @solawoodflowers makes it easy. They have over 50 different flowers and dyed to choose from to make any flower craft imaginable. It was super easy to dye the flowers and actually really fun. Their website is filled with a ton of ideas to choose from. I wanted a cute centerpiece for my table and they had every color you can imagine. I also hand dyed some natural flowers to use as accents around my house. The dying process is super easy. All you need is a container of some kind, water, dye and the flowers. You just add the 1oz bottle of dye to the water, give it a good stir to combine and dip your flowers. That it is! They are dry and ready to go in 24 hours. The best part is the dye is super easy to clean up and doesn't stain your fingers. This project was super easy and I honestly already need more flowers and dye for another flower arrangements in my home. 

#gifted #sponsored #crafty #crafts #solawoodflowers #diydecorations #homedecor #diy",@lourena_themamp Thanks girl; @happilyheatherj #ctcls93020; It looks really good; so beautiful 🌷; ,,False
213,happilyheatherj,https://www.instagram.com/p/CFeujZgFhZz,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/119987113_199947948225310_5259682851886040696_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=6sUidBzmBKQAX8R0uBv&se=7&tp=1&oh=d0f02a8197234e551fb4cb2bb916de10&oe=5FF10A1F&ig_cache_key=MjQwNDU2Mzk5Mzc2NTQ4NDE0Nw%3D%3D.2,2020-09-23 13:06:27,645,image,Who is going to miss summer nights at the lake? This girl is for sure! But luckily for me fall is almost here is western Pennsylvania! 🍁🍁 What is your favorite thing about fall? Mine has to be watching the leaves change.,I miss watching the leaves change! I’m from NY originally. But we live in Florida now. Fall was always my fave season.; I love the fall 🍂 but will miss summer a lot; I will really miss them!; I think my favourite thing is being able to wear my woolly jumpers while watching football on a sunny frosty morning 🙋🏼‍♀️; ,"Pittsburgh, Pennsylvania",False
214,happilyheatherj,https://www.instagram.com/p/CEorPUDFlmz,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/118652950_192836305534639_7013593892191579065_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=jria-PivIyQAX9ySASU&se=7&tp=1&oh=9d1b3f19ea2b64380f61852cfc753ce6&oe=5FF1F15B&ig_cache_key=MjM4OTM0OTc3MDYzODgwOTUyMw%3D%3D.2,2020-09-02 13:18:30,712,image,"Nature and chill kinda morning. What are you up to this morning?

#girlswhohike #natureloversgallery #graphictees #graphictee #bridgetonowhere #bridgephotography #calledtobecreative #lifeinsqaures #natureviews #sunrise #morningwalks #wander #adventurealways #adventureawaits #helloseptember",@bennettessentials I live for slow mornings not rushing around; 👍; Great spot bbe. 😍😂; I love relaxing outdoors; ,"Pittsburgh, Pennsylvania",False
215,happilyheatherj,https://www.instagram.com/p/CEZL_SJF78p,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/118354345_333470897704057_8824617872147220911_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=mr6uyMNMISsAX8t1UWJ&se=7&tp=1&oh=06fba09c24d26d5d1b071ef48907d23f&oe=5FF3827C&ig_cache_key=MjM4NDk5MDIwNDk4Nzk0ODg0MQ%3D%3D.2,2020-08-27 12:56:49,504,image,"Sometimes you just have to park in a field and reflect about life. Put all the self-doubt and self-sabotage out of your mind and go for what you truly want/believe! Stop holding yourself back and go for it. We are only given one life! Do you give yourself mental peptalks? 

#selfreflection #jeepwrangler #jeepthing #girlswithjeeps",I agree! I do this all the time ❤️; Its very important !! This is adorable; What a beautiful picture! 😍; Beautiful 💚; ,,False
216,happilyheatherj,https://www.instagram.com/p/CEJrNPBlyIX,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/117648693_735383500363623_5633290787751418535_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=mv4wA1tQ2BkAX9_wDfg&se=7&tp=1&oh=815a0981cb7f2921fbdfcee18c601abf&oe=5FF303B1&ig_cache_key=MjM4MDYyMzkwMzUyODAwMjA3MQ%3D%3D.2,2020-08-21 12:21:45,562,image,"Front yard comfy, is that a thing? If not I made it up. Thanks to @everlasting_comfort for sending me this faux fur blanket. They come in a variety of colors to choose from and are the softest blanket ever. Use code happilyheatherj to save 20% off your order! Are you a blanket hoarder like me?",@myrnagomezr It is the softest blanket. Code happilyheatherj saves you 💰; This is really nice; Nothing better than a furry blanket!❤️; Yes it's a thing! I do this in my back yard! Lol; ,"Pittsburgh, Pennsylvania",False
217,happilyheatherj,https://www.instagram.com/p/CDtYsRkFIAq,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/106912039_3135554056512285_8526581890946530154_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=5-ikhp7y9jsAX_ly3f5&se=7&tp=1&oh=550d4adc816a8d9bf2309a2fed438560&oe=5FF2FF91&ig_cache_key=MjM3MjY2MTE3NDMyNjI5NjYxOA%3D%3D.2,2020-08-10 12:41:14,722,image,"Nothing is better than a walk at sunset. Do you prefer morning on evening walks? 

#lifestyleblogger #sunsetoftheday #sunkissed #adventurealways",@meetthesternkopfs It was a great evening; Im totally a morning person now!; Loving this vibes here; Ohh I love this pic; ,"Pittsburgh, Pennsylvania",False
218,happilyheatherj,https://www.instagram.com/p/CDltRCilLjO,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/117333315_202838787842532_4855156858934459103_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=mIFeBnXccDEAX9Jh4E0&se=7&tp=1&oh=5e75d3153361d249b5d8ce52ac2b5dd5&oe=5FF22E83&ig_cache_key=MjM3MDQ5OTg2MTkzMjE5Mzk5OA%3D%3D.2,2020-08-07 13:07:06,684,image,"My amazing husband surprised me with the perfect date! He set up his tent and made us a fire. It was so much fun. Also those aren't lights on the tent, they are reflective strips so you can find your way back to your tent. What is your perfect date night?

#ourcamplife #exploretocreate #neverstopexploring #lifeofadventure #womenwhoexplore #escapeandwonder #backyardcamping #dateideas #datenight #bonfire",V de la Comisión de julio y la app de la Comisión de julio; 😮; Romantic lol; #camping #campinglife #outdoors #thegreatoutdoor #girlswhocamp #bonfirenight #bonfireseason #tentcamping #getoutside; ,"Pittsburgh, Pennsylvania",False
219,happilyheatherj,https://www.instagram.com/p/CDRa2cnFt9o,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/116373847_2683202508665517_714548969135314887_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=5lp7hRB-NWAAX90XIUh&se=7&tp=1&oh=82fa88173d87e6acae9f3bbbe65749ad&oe=5FF3E369&ig_cache_key=MjM2NDc4OTM3MDEyNzgzNDk4NA%3D%3D.2,2020-07-30 16:01:22,472,image,"""Keep your face always toward the sunshine - and shadows will fall behind you."" ~ Walt Whitman",I really like  that quote; This picture is so nice; OHHH THAT IS NICE; Love this x; ,"Pittsburgh, Pennsylvania",False
220,happilyheatherj,https://www.instagram.com/p/CBf0l_llsmK,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/104204378_262949948109934_8445531388464539212_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=E80fe9jyjVIAX_fUHgz&se=7&tp=1&oh=365e3e3144f2e0d35ba59974eae6cc59&oe=5FF37240&ig_cache_key=MjMzMjgxNDQ0MTMxNjc5NjgxMA%3D%3D.2,2020-06-16 13:12:53,504,image,Something calm and peaceful to look at today. I hope everyone is having a great day!! Anyone have any fun plans this weekend?,Gorgeous shot 😍; I’m ready for some likes ❤️ beautiful!; So peaceful and quite ❤️; This looks awesome and beautifully calming 🤩; ,"Pittsburgh, Pennsylvania",False
221,happilyheatherj,https://www.instagram.com/p/CBNy6N-FPqK,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/103410730_716441645788155_2000657918183325694_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=H9WfSbHJpZAAX8jl923&se=7&tp=1&oh=1882025ac33b09b198c46b8a04fb7b32&oe=5FF4E426&ig_cache_key=MjMyNzc0MDQ4NTQ3NTgyNjMxNA%3D%3D.2,2020-06-09 13:11:51,468,image,Just casually returning into the wild,@tstepfitness It really does doesn't it; Love this💕; 🙌🏻🙌🏻🙌🏻🙌🏻; I’m ready for some likes ❤️; ,"Pittsburgh, Pennsylvania",False
222,happilyheatherj,https://www.instagram.com/p/B-hQHHzlyG0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/91763753_1101294193571103_6011645468117213624_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=9ZKJoaiytMAAX8Pvzx8&se=7&tp=1&oh=5011d8092b92a8f45177cf918a06fbbc&oe=5FF14032&ig_cache_key=MjI3OTE3Mzc0NDU4ODQzMTc5Ng%3D%3D.2,2020-04-03 12:58:24,631,image,How pretty are these eggs?! A few years ago we decided to get chickens. It has been such a fun experience to raise them and of course fresh eggs for breakfast,I used to live beside a chicken farm when I was kid and it was definitely something I wish I could be doing again!; We used to have chickens and loved it! We will be living in an RV touring the U.S. for the next year but cant wait to homestead after that and get chickens again!; I would love to have my own chickens xx; ,"Pittsburgh, Pennsylvania",False
223,happilyheatherj,https://www.instagram.com/p/B-cEv97FJa7,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/91240939_160793278443668_5752420910247368335_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=mIS1hlo-O9wAX-ofqzH&se=7&tp=1&oh=079486e85d6a40fe90ef51eaae791e46&oe=5FF45D9A&ig_cache_key=MjI3NzcxNjM5NjkyOTc0ODQzNg%3D%3D.2,2020-04-01 12:42:55,609,sidecar,"Today I'm trying to change my perspective. Instead of looking up at all the bad stuff I hear everyday, I'm looking down at all the positive things and people I've surrounded myself with. I've always looked at life ""through rose colored glasses"" as the saying goes. Thanks to @discountglasses for gifting me these sunglasses. Their website has tons of different sunnies to choose from. It was so hard picking just one pair! Swipe right to see the sunglasses up close.  #DGSunnies #sponsored",Ahh love the mind shift; Absolutely love the positivity in this caption💓; Always good to look at things from another perspective🙌🏻; Sometimes a different perspective is all you need!; ,,False
224,happilyheatherj,https://www.instagram.com/p/B-W-ZX1F_0u,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/91292747_891048231338019_7742967148474805867_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=BeHKYdOxLgsAX9-Zzmg&se=7&tp=1&oh=dec88139195c0e0e76156b51e57a53e4&oe=5FF33688&ig_cache_key=MjI3NjI4MTA4NDEzOTc5NzgwNg%3D%3D.2,2020-03-30 13:11:12,598,image,"Happy Monday! It is the start of week 2 for me and the "" new normal"" routine. It feels so strange not to have worked in 2 weeks since they shut down restaurants here in Pennsylvania. All the new adjustments are hard to get used to, but at least for right now I'm a stay at home dog mom like I always joked about being. What are your new routines look like",Love the mug and your ring 😍; @melb.1985 Thank you ❤️; Love this mug!!! 💜; ,"Pittsburgh, Pennsylvania",False
